Family/kid friendly,Air conditioning,Carbon monoxide detector,TV,Lock on bedroom door,Fire extinguisher,Buzzer/wireless intercom,Free parking on premises,Laptop friendly workspace,Shampoo,Pets allowed,Hangers,Internet,Cable TV,First aid kit,Essentials,Hair dryer,Elevator,Smoke detector,Iron,review_score_category,log_price
1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,high,5.6167710976665735
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high,4.74493212836325
1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,high,4.859812404361672
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,high,4.90527477843843
1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,high,3.912023005428147
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mid,4.4998096703302615
1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,high,5.424950017481403
0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.007333185232471
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,high,4.382026634673881
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,high,4.605170185988092
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,high,4.4998096703302615
1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.1647859739235145
1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,high,5.010635294096256
1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,high,5.521460917862246
0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,high,4.4998096703302615
1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,high,7.1693500166706015
1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,high,3.8918202981106265
1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,high,4.787491742782046
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,high,5.3706380281276624
1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,high,4.060443010546419
0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,high,4.248495242049359
1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.003946305945459
0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,3.7841896339182615
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.941642422609304
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.1647859739235145
1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,high,5.521460917862246
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,4.605170185988092
0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,high,4.07753744390572
1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,high,4.605170185988092
1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,high,5.703782474656202
0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,high,4.553876891600541
0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,high,5.5174528964647065
1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.59511985013459
0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,high,4.4998096703302615
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.605170185988092
0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,high,5.075173815233828
1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,high,5.003946305945459
0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,high,3.912023005428147
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,high,3.4011973816621555
1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,5.068904202220232
1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,high,4.653960350157523
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,high,4.997212273764115
1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,high,5.857933154483459
1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,high,6.907755278982138
1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,high,4.430816798843313
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,high,3.218875824868201
0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,high,3.912023005428147
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,high,4.343805421853683
1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,high,4.787491742782046
0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,high,5.010635294096256
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,high,4.867534450455582
1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,mid,4.787491742782046
1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,high,5.272999558563747
0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.859812404361672
0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.272999558563747
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.31748811353631
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,high,5.697093486505405
1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,high,4.700480365792417
0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,high,6.3543700407973525
1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,high,5.991464547107983
0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,mid,4.700480365792417
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,high,4.31748811353631
0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,high,4.174387269895637
1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,high,5.521460917862246
1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,high,5.293304824724492
1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,high,4.976733742420574
0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,high,3.332204510175204
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,high,4.0943445622221
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,high,5.293304824724492
1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,high,5.1929568508902095
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.74493212836325
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,high,5.703782474656202
0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,high,5.1647859739235145
0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,high,5.332718793265369
0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.010635294096256
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high,3.688879454113936
1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.0943445622221
0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,high,4.553876891600541
0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,high,4.59511985013459
1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,high,4.605170185988092
0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,high,4.174387269895637
1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,high,6.07993319509559
1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,high,4.382026634673881
1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,high,5.075173815233828
0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,high,4.700480365792417
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,high,4.07753744390572
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,mid,4.787491742782046
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,high,4.248495242049359
1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.330733340286331
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,6.028278520230697
0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.8283137373023015
1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,high,5.843544417031361
1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,high,4.382026634673881
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.584967478670572
0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,high,5.521460917862246
0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,high,4.31748811353631
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,high,4.31748811353631
1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,mid,4.59511985013459
0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.8283137373023015
0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,high,4.59511985013459
0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,high,5.220355825078324
0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,low,3.8918202981106265
1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,high,5.521460917862246
1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,high,4.553876891600541
1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,high,5.594711379601837
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high,4.84418708645859
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,high,4.997212273764115
1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,high,3.6635616461296463
1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.857933154483459
1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,high,4.158883083359672
0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,high,4.31748811353631
0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.7899601708972535
0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.703782474656202
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,high,4.356708826689592
1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,high,5.1647859739235145
0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,high,4.189654742026425
0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.416100402204419
0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,high,4.605170185988092
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,high,3.688879454113936
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,3.688879454113936
1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,high,4.787491742782046
1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,high,4.48863636973214
0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,high,4.59511985013459
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,5.988961416889862
0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,high,5.298317366548036
1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,high,4.787491742782046
1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.941642422609304
1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,high,4.605170185988092
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,4.605170185988092
0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,mid,2.8332133440562166
0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,high,3.80666248977032
0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,high,4.584967478670572
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,high,4.442651256490317
0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.74493212836325
1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,high,5.375278407684165
0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,high,4.30406509320417
1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.068904202220232
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,high,5.521460917862246
1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.382026634673881
1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,high,4.691347882229144
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mid,3.4657359027997265
0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,high,4.553876891600541
1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,high,4.653960350157523
1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,high,4.867534450455582
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,high,4.691347882229144
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,4.74493212836325
1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,high,5.886104031450156
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,high,4.454347296253506
0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.135798437050261
1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,high,5.6524891802686525
1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.31748811353631
1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.90527477843843
0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,high,4.0943445622221
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,high,4.382026634673881
0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,high,5.105945473900579
1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.74493212836325
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,high,5.6167710976665735
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,high,3.80666248977032
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.262679877041316
0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.389071729816501
1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,high,6.052089168924417
0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.852030263919617
1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,high,4.0943445622221
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,high,4.143134726391533
1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,high,4.927253685157205
0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,mid,3.912023005428147
0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,high,4.48863636973214
0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.859812404361672
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,high,4.867534450455582
1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,5.3706380281276624
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,high,5.416100402204419
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,high,5.1647859739235145
0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,high,5.2574953720277815
1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,6.163314804034643
1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,high,5.855071922202427
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.010635294096256
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,5.407171771460121
0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.48863636973214
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.293304824724492
0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,high,4.248495242049359
1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,high,4.0943445622221
1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,high,4.553876891600541
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,high,4.820281565605037
1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,high,5.700443573390688
0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,high,4.356708826689592
1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,high,4.4998096703302615
0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,high,3.912023005428147
0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,high,5.0369526024136295
0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,4.59511985013459
0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,3.912023005428147
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,high,5.6167710976665735
0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,4.59511985013459
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,high,4.691347882229144
1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,high,4.941642422609304
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,high,5.521460917862246
1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,3.8918202981106265
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,high,4.859812404361672
0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,high,5.298317366548036
0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,high,4.787491742782046
1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,high,4.90527477843843
1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.74493212836325
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,high,3.688879454113936
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,high,5.043425116919247
0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,high,4.174387269895637
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high,3.555348061489413
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,high,3.4011973816621555
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,3.951243718581428
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,high,4.553876891600541
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,high,5.241747015059644
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.521460917862246
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,high,4.941642422609304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,high,4.787491742782046
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,high,3.688879454113936
0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,high,4.941642422609304
0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,high,5.634789603169249
1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,high,4.564348191467836
1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,high,5.2094861528414205
0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,high,4.248495242049359
1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,high,6.396929655216146
0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,high,3.951243718581428
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.105945473900579
1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,high,5.135798437050261
1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,high,5.075173815233828
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,high,4.0943445622221
1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,mid,5.700443573390688
0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,high,4.442651256490317
1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,high,4.867534450455582
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,high,4.934473933130692
1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,high,6.163314804034643
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,high,3.2958368660043287
1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,high,4.59511985013459
0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,high,5.298317366548036
1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.5174528964647065
1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,high,5.857933154483459
1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,3.713572066704309
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,high,4.564348191467836
0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,high,4.382026634673881
1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,high,4.07753744390572
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,high,5.043425116919247
1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.553876891600541
1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,high,4.59511985013459
0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,high,5.010635294096256
0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,high,5.043425116919247
1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,5.105945473900579
1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,high,5.068904202220232
0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,high,5.298317366548036
1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,high,5.521460917862246
1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,high,4.174387269895637
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,high,3.555348061489413
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,high,4.060443010546419
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.783825182329737
0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,high,4.31748811353631
1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.31748811353631
1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,high,4.762173934797756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,high,3.5263605246161616
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high,3.4011973816621555
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,high,5.703782474656202
1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,high,4.248495242049359
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,4.941642422609304
0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.31748811353631
1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,5.6167710976665735
1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.298317366548036
1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,high,4.897839799950911
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,high,4.248495242049359
0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,high,4.90527477843843
0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,high,4.31748811353631
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,high,5.105945473900579
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,mid,3.80666248977032
0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,high,4.23410650459726
0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,high,4.174387269895637
0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,high,6.543911845564795
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,mid,4.174387269895637
0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,high,4.605170185988092
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,high,3.80666248977032
0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,high,5.298317366548036
